n,shortcode,url,caption,cuenta,fecha,views,likes,comments,duracion_seg,transcripto
129,DY2weDRj6pR,https://www.instagram.com/p/DY2weDRj6pR/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-27,108287,9393,6,28,no
130,DYz98k1jOFJ,https://www.instagram.com/p/DYz98k1jOFJ/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-26,107324,3444,17,57,no
131,DZLhXKmlaF8,https://www.instagram.com/p/DZLhXKmlaF8/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-06-04,106510,3069,33,83,no
132,DaYmrNXIHn0,https://www.instagram.com/p/DaYmrNXIHn0/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-04,97847,4833,127,75,no
133,DXwspo6ujdO,https://www.instagram.com/p/DXwspo6ujdO/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-04-30,82077,3701,17,60,no
134,DZV3wHRiLjO,https://www.instagram.com/p/DZV3wHRiLjO/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-06-08,75666,7138,89,126,no
135,Db6FSuzjrL_,https://www.instagram.com/p/Db6FSuzjrL_/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-11,75620,7296,76,74,no
136,DabPC3xlxSA,https://www.instagram.com/p/DabPC3xlxSA/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-05,73819,3172,37,57,no
137,DXuDLqcDjg0,https://www.instagram.com/p/DXuDLqcDjg0/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-04-29,71550,2539,10,63,no
138,Dayu_0jCakS,https://www.instagram.com/p/Dayu_0jCakS/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-15,65737,3834,38,93,no
139,DYkrrNnGpPQ,https://www.instagram.com/p/DYkrrNnGpPQ/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-20,58489,2222,4,39,no
140,DavTuX4jpqO,https://www.instagram.com/p/DavTuX4jpqO/,"Comenta ""JURADO"" para darte acceso este 14 de Julio a mi clase en directo y ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-07-13,55868,2438,14,89,no
141,Day8nmwj0FH,https://www.instagram.com/p/Day8nmwj0FH/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-15,53171,2649,7,93,no
142,DaYfzsUnEeJ,https://www.instagram.com/p/DaYfzsUnEeJ/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-04,52874,2491,33,75,no
143,Dbta0ixFKrH,https://www.instagram.com/p/Dbta0ixFKrH/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-06,51549,2595,48,77,no
144,Db6gjJcCsIN,https://www.instagram.com/p/Db6gjJcCsIN/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-11,51269,3468,28,74,no
145,DYLJZUoEnBN,https://www.instagram.com/p/DYLJZUoEnBN/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-10,46206,2173,14,69,no
146,Db8w3QElCVj,https://www.instagram.com/p/Db8w3QElCVj/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-12,45361,1658,34,138,no
147,Db6MBgJD7a0,https://www.instagram.com/p/Db6MBgJD7a0/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-11,40623,3121,19,74,no
148,DYCpwUxuEC_,https://www.instagram.com/p/DYCpwUxuEC_/,Sígueme en 👉🏼 @juradonegocios . Si quieres mejorar tu comunicación y tu oratoria.,@juradonegocios,2026-05-07,38158,4000,9,69,no
149,DaYtiG7FZGG,https://www.instagram.com/p/DaYtiG7FZGG/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-04,32472,1801,23,75,no
150,DbtUBtFD_Od,https://www.instagram.com/p/DbtUBtFD_Od/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-06,32426,3102,84,77,no
151,DYLrsFdDkvv,https://www.instagram.com/p/DYLrsFdDkvv/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-11,31651,2413,4,69,no
152,DYLBOCGDizb,https://www.instagram.com/p/DYLBOCGDizb/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-10,31045,1513,0,69,no
153,DZVw5P8gpEU,https://www.instagram.com/p/DZVw5P8gpEU/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-06-08,30741,2571,121,126,no
154,DavdXrzDU5u,https://www.instagram.com/p/DavdXrzDU5u/,"Comenta ""JURADO"" para darte acceso este 14 de Julio a mi clase en directo y ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-07-13,29952,1130,7,89,no
155,Dbg-Ov-ApAq,https://www.instagram.com/p/Dbg-Ov-ApAq/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-01,28371,892,10,91,no
156,DYk_APbjbFw,https://www.instagram.com/p/DYk_APbjbFw/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-20,27786,1612,6,39,no
157,DavrB7dFe30,https://www.instagram.com/p/DavrB7dFe30/,"Comenta ""JURADO"" para darte acceso este 14 de Julio a mi clase en directo y ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-07-13,27444,737,10,89,no
158,DayoFjij9ND,https://www.instagram.com/p/DayoFjij9ND/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-14,26998,2111,57,93,no
159,Dbthsv4DJZX,https://www.instagram.com/p/Dbthsv4DJZX/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-06,26493,1392,25,77,no
160,DavkJ-XD_m7,https://www.instagram.com/p/DavkJ-XD_m7/,"Comenta ""JURADO"" para darte acceso este 14 de Julio a mi clase en directo y ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-07-13,25232,1055,33,89,no
161,DaYY8jWFxw8,https://www.instagram.com/p/DaYY8jWFxw8/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-04,24962,2119,40,75,no
162,DY3AeNKDA9R,https://www.instagram.com/p/DY3AeNKDA9R/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-27,24909,1790,2,28,no
163,DazDXcakj3m,https://www.instagram.com/p/DazDXcakj3m/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-15,22827,1205,26,93,no
164,Db9PbMRDjty,https://www.instagram.com/p/Db9PbMRDjty/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-12,22737,1619,21,138,no
165,Db_cftSkQHm,https://www.instagram.com/p/Db_cftSkQHm/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-13,22003,1122,13,89,no
166,DbMUT70IDv6,https://www.instagram.com/p/DbMUT70IDv6/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-07-24,21896,1463,11,64,no
167,DZVmuvNgUma,https://www.instagram.com/p/DZVmuvNgUma/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-06-08,18696,1516,78,126,no
168,Da0ttdJDBjD,https://www.instagram.com/p/Da0ttdJDBjD/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-15,18146,797,8,145,no
169,Dabty1xgDcQ,https://www.instagram.com/p/Dabty1xgDcQ/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-06,16470,1820,10,57,no
170,DYlF05AkhhQ,https://www.instagram.com/p/DYlF05AkhhQ/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-20,16311,887,1,39,no
171,DYk1yEACofg,https://www.instagram.com/p/DYk1yEACofg/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-20,15759,876,0,39,no
172,Db8-egSjnbw,https://www.instagram.com/p/Db8-egSjnbw/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-12,15107,885,14,138,no
173,DbMNckIgaYX,https://www.instagram.com/p/DbMNckIgaYX/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-07-24,14357,539,1,64,no
174,Da00lHjgVbW,https://www.instagram.com/p/Da00lHjgVbW/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-15,13611,407,5,145,no
175,Db6ZmQkD5yW,https://www.instagram.com/p/Db6ZmQkD5yW/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-11,13469,1600,21,74,no
176,Db_w7KOiAAo,https://www.instagram.com/p/Db_w7KOiAAo/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-13,12730,560,0,89,no
177,DbhFHA-gV05,https://www.instagram.com/p/DbhFHA-gV05/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-02,11878,626,8,91,no
178,Da1JKFODabL,https://www.instagram.com/p/Da1JKFODabL/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-15,11348,319,1,145,no
179,DbhSz2lDBqC,https://www.instagram.com/p/DbhSz2lDBqC/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-02,10660,599,20,91,no
180,DbhL9SYjdXC,https://www.instagram.com/p/DbhL9SYjdXC/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-02,10279,319,0,91,no
181,Da07bc0EUmi,https://www.instagram.com/p/Da07bc0EUmi/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-15,9265,369,2,145,no
182,DYGJ9EpEkrw,https://www.instagram.com/p/DYGJ9EpEkrw/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-08,9068,486,0,84,no
183,Db9FYRyDXiC,https://www.instagram.com/p/Db9FYRyDXiC/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-12,8642,284,0,138,no
184,Db_Vrv1ApaD,https://www.instagram.com/p/Db_Vrv1ApaD/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-13,8389,516,1,89,no
185,DYGiJQsE4JL,https://www.instagram.com/p/DYGiJQsE4JL/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-09,7874,313,4,65,no
186,DYfo7rIDzAe,https://www.instagram.com/p/DYfo7rIDzAe/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-18,7826,520,0,68,no
187,DbMbNVgDW-q,https://www.instagram.com/p/DbMbNVgDW-q/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-07-24,7150,437,0,64,no
188,Da1CStQlM9n,https://www.instagram.com/p/Da1CStQlM9n/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-07-15,6108,153,1,145,no
189,Db6S4u9jwRx,https://www.instagram.com/p/Db6S4u9jwRx/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-11,6057,310,11,69,no
190,Db_qJsBk0bf,https://www.instagram.com/p/Db_qJsBk0bf/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-13,5869,223,0,89,no
191,DYF_241DpPU,https://www.instagram.com/p/DYF_241DpPU/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-08,5511,269,1,84,no
192,DZYm_ojiaX-,https://www.instagram.com/p/DZYm_ojiaX-/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-06-10,5289,259,1,59,no
193,DYlMv4aj3No,https://www.instagram.com/p/DYlMv4aj3No/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-21,4927,221,0,39,no
194,Db_jS6GgHBl,https://www.instagram.com/p/Db_jS6GgHBl/,"Comenta ""JURADO"" y dejame ayudarte a cambiar tu vida y tu comunicación.👇",@juradonegocios,2026-08-13,4650,235,0,89,no
195,DYf56d0jV-u,https://www.instagram.com/p/DYf56d0jV-u/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-18,4155,192,2,68,no
196,DYLTigoADBU,https://www.instagram.com/p/DYLTigoADBU/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-05-10,3741,152,0,69,no
197,DZWFfKqgRz3,https://www.instagram.com/p/DZWFfKqgRz3/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-06-09,3622,295,0,126,no
198,DZYZSg5j-TA,https://www.instagram.com/p/DZYZSg5j-TA/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-06-09,3572,149,0,59,no
199,DZYt0J5DEuE,https://www.instagram.com/p/DZYt0J5DEuE/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-06-10,3161,112,0,59,no
200,DZYSaBMCfOd,https://www.instagram.com/p/DZYSaBMCfOd/,Sígueme en @juradonegocios 👈🏼 para mejorar tu comunicación y oratoria.,@juradonegocios,2026-06-09,2168,102,1,59,no
